score,pm_id,pm_title,pm_close,pm_category,pm_volume,kalshi_id,kalshi_title,kalshi_subtitle,kalshi_close,kalshi_category,kalshi_volume,both_have_prices,pm_url,verified,verified_by
100.0,2156564,Will Nick Dunlap finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T00:28:42Z,Sports,1000.0,KXPGATOP10-ONMBC26-NDUN,ONEflight Myrtle Beach Classic: Will Nick Dunlap finish top 10?,Nick Dunlap,2026-05-10T22:20:32Z,Sports,914.1,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-nick-dunlap,1,claude-2026-07-10
100.0,2156570,Will Brice Garnett finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T02:50:37Z,Sports,1000.0,KXPGATOP10-ONMBC26-BGAR,ONEflight Myrtle Beach Classic: Will Brice Garnett finish top 10?,Brice Garnett,2026-05-10T22:20:33Z,Sports,5655.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-brice-garnett,1,claude-2026-07-10
100.0,2156580,Will Lee Hodges finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T21:03:01Z,Sports,1159.0,KXPGATOP10-ONMBC26-LHOD,ONEflight Myrtle Beach Classic: Will Lee Hodges finish top 10?,Lee Hodges,2026-05-10T22:20:34Z,Sports,32.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-lee-hodges,1,claude-2026-07-10
100.0,2156579,Will Kensei Hirata finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T21:02:01Z,Sports,1080.004,KXPGATOP10-ONMBC26-KHIR,ONEflight Myrtle Beach Classic: Will Kensei Hirata finish top 10?,Kensei Hirata,2026-05-10T22:20:34Z,Sports,5000.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-kensei-hirata,1,claude-2026-07-10
100.0,2156589,Will Takumi Kanaya finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T02:59:10Z,Sports,1000.0,KXPGATOP10-ONMBC26-TKAN,ONEflight Myrtle Beach Classic: Will Takumi Kanaya finish top 10?,Takumi Kanaya,2026-05-10T22:20:36Z,Sports,378.18,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-takumi-kanaya,1,claude-2026-07-10
100.0,2156594,Will Brooks Koepka finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T02:46:18Z,Sports,2113.384301,KXPGATOP10-ONMBC26-BKOE,ONEflight Myrtle Beach Classic: Will Brooks Koepka finish top 10?,Brooks Koepka,2026-05-10T22:20:36Z,Sports,13575.71,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-brooks-koepka,1,claude-2026-07-10
100.0,2156600,Will Justin Lower finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T02:45:21Z,Sports,1000.0,KXPGATOP10-ONMBC26-JLOW,ONEflight Myrtle Beach Classic: Will Justin Lower finish top 10?,Justin Lower,2026-05-10T22:20:37Z,Sports,10.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-justin-lower,1,claude-2026-07-10
100.0,2156625,Will Marcelo Rozo finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T21:02:03Z,Sports,1010.116,KXPGATOP10-ONMBC26-MROZ,ONEflight Myrtle Beach Classic: Will Marcelo Rozo finish top 10?,Marcelo Rozo,2026-05-10T22:20:39Z,Sports,55.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-marcelo-rozo,1,claude-2026-07-10
100.0,2156619,Will Aaron Rai finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T02:28:36Z,Sports,1582.88714,KXPGATOP10-ONMBC26-ARAI,ONEflight Myrtle Beach Classic: Will Aaron Rai finish top 10?,Aaron Rai,2026-05-10T22:20:39Z,Sports,9748.91,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-aaron-rai,1,claude-2026-07-10
100.0,2156626,Will Ryan Ruffels finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T02:44:18Z,Sports,1000.0,KXPGATOP10-ONMBC26-RRUF,ONEflight Myrtle Beach Classic: Will Ryan Ruffels finish top 10?,Ryan Ruffels,2026-05-10T22:20:40Z,Sports,7787.06,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-ryan-ruffels,1,claude-2026-07-10
100.0,2156635,Will David Skinns finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-11T00:25:45Z,Sports,2000.0,KXPGATOP10-ONMBC26-DSKI,ONEflight Myrtle Beach Classic: Will David Skinns finish top 10?,David Skinns,2026-05-10T22:20:40Z,Sports,0.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-david-skinns,1,claude-2026-07-10
100.0,2156646,Will Brendon Todd finish in the Top 10 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T21:01:54Z,Sports,1000.0,KXPGATOP10-ONMBC26-BTOD,ONEflight Myrtle Beach Classic: Will Brendon Todd finish top 10?,Brendon Todd,2026-05-10T22:20:41Z,Sports,5000.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top10-brendon-todd,1,claude-2026-07-10
100.0,2156657,Will Tyler Collet finish in the Top 20 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T21:03:03Z,Sports,1095.03,KXPGATOP20-ONMBC26-TCOL,ONEflight Myrtle Beach Classic: Will Tyler Collet finish top 20?,Tyler Collet,2026-05-10T22:31:11Z,Sports,5000.0,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top20-tyler-collet,1,claude-2026-07-10
100.0,2156726,Will Ryan Ruffels finish in the Top 20 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T23:08:26Z,Sports,2127.856683,KXPGATOP20-ONMBC26-RRUF,ONEflight Myrtle Beach Classic: Will Ryan Ruffels finish top 20?,Ryan Ruffels,2026-05-10T22:31:20Z,Sports,38649.51,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top20-ryan-ruffels,1,claude-2026-07-10
100.0,2156746,Will Brendon Todd finish in the Top 20 at the 2026 ONEflight Myrtle Beach Classic?,2026-05-10T21:04:02Z,Sports,1322.07,KXPGATOP20-ONMBC26-BTOD,ONEflight Myrtle Beach Classic: Will Brendon Todd finish top 20?,Brendon Todd,2026-05-10T22:31:22Z,Sports,5056.06,0,https://polymarket.com/market/2026-oneflight-myrtle-beach-classic-top20-brendon-todd,1,claude-2026-07-10
100.0,2156102,Will Daniel Berger finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T22:15:49Z,Sports,1087.462,KXPGATOP5-TRC26-DBER,Truist Championship: Will Daniel Berger finish top 5?,Daniel Berger,2026-05-10T23:19:58Z,Sports,277.13,0,https://polymarket.com/market/2026-truist-championship-top5-daniel-berger,1,claude-2026-07-10
100.0,2156104,Will Chandler Blanchet finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T01:11:05Z,Sports,1000.0,KXPGATOP5-TRC26-CBLA,Truist Championship: Will Chandler Blanchet finish top 5?,Chandler Blanchet,2026-05-10T23:19:58Z,Sports,5031.0,0,https://polymarket.com/market/2026-truist-championship-top5-chandler-blanchet,1,claude-2026-07-10
100.0,2156107,Will Sam Burns finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T22:17:51Z,Sports,1240.0,KXPGATOP5-TRC26-SBUR,Truist Championship: Will Sam Burns finish top 5?,Sam Burns,2026-05-10T23:19:59Z,Sports,601.87,0,https://polymarket.com/market/2026-truist-championship-top5-sam-burns,1,claude-2026-07-10
100.0,2156108,Will Brian Campbell finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:06:59Z,Sports,1000.0,KXPGATOP5-TRC26-BCAM,Truist Championship: Will Brian Campbell finish top 5?,Brian Campbell,2026-05-10T23:19:59Z,Sports,1314.0,0,https://polymarket.com/market/2026-truist-championship-top5-brian-campbell,1,claude-2026-07-10
100.0,2156120,Will Matt Fitzpatrick finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T22:08:45Z,Sports,1296.666665,KXPGATOP5-TRC26-MFIT,Truist Championship: Will Matt Fitzpatrick finish top 5?,Matt Fitzpatrick,2026-05-10T23:20:01Z,Sports,23755.08,0,https://polymarket.com/market/2026-truist-championship-top5-matt-fitzpatrick,1,claude-2026-07-10
100.0,2156124,Will Ryan Gerard finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:07:06Z,Sports,1070.001,KXPGATOP5-TRC26-RGER,Truist Championship: Will Ryan Gerard finish top 5?,Ryan Gerard,2026-05-10T23:20:02Z,Sports,198.0,0,https://polymarket.com/market/2026-truist-championship-top5-ryan-gerard,1,claude-2026-07-10
100.0,2156123,Will Ryan Fox finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:08:09Z,Sports,1000.0,KXPGATOP5-TRC26-RFOX,Truist Championship: Will Ryan Fox finish top 5?,Ryan Fox,2026-05-10T23:20:02Z,Sports,284.36,0,https://polymarket.com/market/2026-truist-championship-top5-ryan-fox,1,claude-2026-07-10
100.0,2156129,Will Brian Harman finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T00:46:59Z,Sports,1000.0,KXPGATOP5-TRC26-BHAR,Truist Championship: Will Brian Harman finish top 5?,Brian Harman,2026-05-10T23:20:03Z,Sports,6575.85,0,https://polymarket.com/market/2026-truist-championship-top5-brian-harman,1,claude-2026-07-10
100.0,2156131,Will Tom Hoge finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:08:04Z,Sports,1000.0,KXPGATOP5-TRC26-THOG,Truist Championship: Will Tom Hoge finish top 5?,Tom Hoge,2026-05-10T23:20:04Z,Sports,10.0,0,https://polymarket.com/market/2026-truist-championship-top5-tom-hoge,1,claude-2026-07-10
100.0,2156130,Will Ryo Hisatsune finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T01:04:59Z,Sports,1070.075,KXPGATOP5-TRC26-RHIS,Truist Championship: Will Ryo Hisatsune finish top 5?,Ryo Hisatsune,2026-05-10T23:20:04Z,Sports,5183.01,0,https://polymarket.com/market/2026-truist-championship-top5-ryo-hisatsune,1,claude-2026-07-10
100.0,2156133,Will Max Homa finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:08:09Z,Sports,1000.0,KXPGATOP5-TRC26-MHOM,Truist Championship: Will Max Homa finish top 5?,Max Homa,2026-05-10T23:20:04Z,Sports,744.5,0,https://polymarket.com/market/2026-truist-championship-top5-max-homa,1,claude-2026-07-10
100.0,2156146,Will Denny McCarthy finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T02:31:29Z,Sports,1322.25,KXPGATOP5-TRC26-DMCC,Truist Championship: Will Denny McCarthy finish top 5?,Denny McCarthy,2026-05-10T23:20:06Z,Sports,4640.37,0,https://polymarket.com/market/2026-truist-championship-top5-denny-mccarthy,1,claude-2026-07-10
100.0,2156148,Will Rory McIlroy finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T03:51:33Z,Sports,2421.04,KXPGATOP5-TRC26-RMCI,Truist Championship: Will Rory McIlroy finish top 5?,Rory McIlroy,2026-05-10T23:20:07Z,Sports,75100.21,0,https://polymarket.com/market/2026-truist-championship-top5-rory-mcilroy,1,claude-2026-07-10
100.0,2156152,Will Andrew Novak finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T00:44:57Z,Sports,1000.0,KXPGATOP5-TRC26-ANOV,Truist Championship: Will Andrew Novak finish top 5?,Andrew Novak,2026-05-10T23:20:07Z,Sports,5010.0,0,https://polymarket.com/market/2026-truist-championship-top5-andrew-novak,1,claude-2026-07-10
100.0,2156153,Will Taylor Pendrith finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T00:59:49Z,Sports,1000.0,KXPGATOP5-TRC26-TPEN,Truist Championship: Will Taylor Pendrith finish top 5?,Taylor Pendrith,2026-05-10T23:20:08Z,Sports,9374.94,0,https://polymarket.com/market/2026-truist-championship-top5-taylor-pendrith,1,claude-2026-07-10
100.0,2156156,Will Patrick Rodgers finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T00:44:48Z,Sports,1000.0,KXPGATOP5-TRC26-PROD,Truist Championship: Will Patrick Rodgers finish top 5?,Patrick Rodgers,2026-05-10T23:20:08Z,Sports,10.0,0,https://polymarket.com/market/2026-truist-championship-top5-patrick-rodgers,1,claude-2026-07-10
100.0,2156157,Will Justin Rose finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:27:06Z,Sports,3591.004,KXPGATOP5-TRC26-JROS,Truist Championship: Will Justin Rose finish top 5?,Justin Rose,2026-05-10T23:20:08Z,Sports,10886.73,0,https://polymarket.com/market/2026-truist-championship-top5-justin-rose,1,claude-2026-07-10
100.0,2156155,Will Aldrich Potgieter finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:30:24Z,Sports,1000.0,KXPGATOP5-TRC26-APOT,Truist Championship: Will Aldrich Potgieter finish top 5?,Aldrich Potgieter,2026-05-10T23:20:08Z,Sports,21658.02,0,https://polymarket.com/market/2026-truist-championship-top5-aldrich-potgieter,1,claude-2026-07-10
100.0,2156167,Will Sahith Theegala finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:07:02Z,Sports,1085.0,KXPGATOP5-TRC26-STHE,Truist Championship: Will Sahith Theegala finish top 5?,Sahith Theegala,2026-05-10T23:20:10Z,Sports,355.76,0,https://polymarket.com/market/2026-truist-championship-top5-sahith-theegala,1,claude-2026-07-10
100.0,2156170,Will Matt Wallace finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T01:00:50Z,Sports,1000.0,KXPGATOP5-TRC26-MWAL,Truist Championship: Will Matt Wallace finish top 5?,Matt Wallace,2026-05-10T23:20:11Z,Sports,5177.93,0,https://polymarket.com/market/2026-truist-championship-top5-matt-wallace,1,claude-2026-07-10
100.0,2156169,Will Jhonattan Vegas finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T02:33:34Z,Sports,1310.0,KXPGATOP5-TRC26-JVEG,Truist Championship: Will Jhonattan Vegas finish top 5?,Jhonattan Vegas,2026-05-10T23:20:11Z,Sports,741.0,0,https://polymarket.com/market/2026-truist-championship-top5-jhonattan-vegas,1,claude-2026-07-10
100.0,2156176,Will Webb Simpson finish in the Top 5 at the 2026 Truist Championship?,2026-05-10T21:31:17Z,Sports,3166.0,KXPGATOP5-TRC26-WES,Truist Championship: Will Webb Simpson finish top 5?,Webb Simpson,2026-05-10T23:20:12Z,Sports,50.0,0,https://polymarket.com/market/2026-truist-championship-top5-webb-simpson,1,claude-2026-07-10
100.0,2156177,Will Andrew Putnam finish in the Top 5 at the 2026 Truist Championship?,2026-05-11T01:02:09Z,Sports,1000.0,KXPGATOP5-TRC26-ANP,Truist Championship: Will Andrew Putnam finish top 5?,Andrew Putnam,2026-05-10T23:20:12Z,Sports,5050.0,0,https://polymarket.com/market/2026-truist-championship-top5-andrew-putnam,1,claude-2026-07-10
100.0,2156181,Will Chandler Blanchet finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T01:10:03Z,Sports,1000.0,KXPGATOP10-TRC26-CBLA,Truist Championship: Will Chandler Blanchet finish top 10?,Chandler Blanchet,2026-05-10T23:20:14Z,Sports,1025.0,0,https://polymarket.com/market/2026-truist-championship-top10-chandler-blanchet,1,claude-2026-07-10
100.0,2156185,Will Brian Campbell finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T02:27:30Z,Sports,1000.0,KXPGATOP10-TRC26-BCAM,Truist Championship: Will Brian Campbell finish top 10?,Brian Campbell,2026-05-10T23:20:15Z,Sports,1527.73,0,https://polymarket.com/market/2026-truist-championship-top10-brian-campbell,1,claude-2026-07-10
100.0,2156193,Will Harris English finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T03:58:21Z,Sports,1090.964,KXPGATOP10-TRC26-HENG,Truist Championship: Will Harris English finish top 10?,Harris English,2026-05-10T23:20:16Z,Sports,4361.2,0,https://polymarket.com/market/2026-truist-championship-top10-harris-english,1,claude-2026-07-10
100.0,2156207,Will Tom Hoge finish in the Top 10 at the 2026 Truist Championship?,2026-05-10T21:09:07Z,Sports,1000.0,KXPGATOP10-TRC26-THOG,Truist Championship: Will Tom Hoge finish top 10?,Tom Hoge,2026-05-10T23:20:19Z,Sports,150.49,0,https://polymarket.com/market/2026-truist-championship-top10-tom-hoge,1,claude-2026-07-10
100.0,2156211,Will Mackenzie Hughes finish in the Top 10 at the 2026 Truist Championship?,2026-05-10T21:23:43Z,Sports,1004.99,KXPGATOP10-TRC26-MHUG,Truist Championship: Will Mackenzie Hughes finish top 10?,Mackenzie Hughes,2026-05-10T23:20:20Z,Sports,2365.01,0,https://polymarket.com/market/2026-truist-championship-top10-mackenzie-hughes,1,claude-2026-07-10
100.0,2156215,Will Kurt Kitayama finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T03:55:14Z,Sports,1010.98,KXPGATOP10-TRC26-KKIT,Truist Championship: Will Kurt Kitayama finish top 10?,Kurt Kitayama,2026-05-10T23:20:21Z,Sports,19114.79,0,https://polymarket.com/market/2026-truist-championship-top10-kurt-kitayama,1,claude-2026-07-10
100.0,2156218,Will David Lipsky finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T03:54:00Z,Sports,1000.0,KXPGATOP10-TRC26-DLIP,Truist Championship: Will David Lipsky finish top 10?,David Lipsky,2026-05-10T23:20:21Z,Sports,5415.77,0,https://polymarket.com/market/2026-truist-championship-top10-david-lipsky,1,claude-2026-07-10
100.0,2156223,Will Rory McIlroy finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T04:06:47Z,Sports,2709.2940740000004,KXPGATOP10-TRC26-RMCI,Truist Championship: Will Rory McIlroy finish top 10?,Rory McIlroy,2026-05-10T23:20:22Z,Sports,83524.72,0,https://polymarket.com/market/2026-truist-championship-top10-rory-mcilroy,1,claude-2026-07-10
100.0,2156236,Will Austin Smotherman finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T03:54:32Z,Sports,1170.0,KXPGATOP10-TRC26-ASMO,Truist Championship: Will Austin Smotherman finish top 10?,Austin Smotherman,2026-05-10T23:20:25Z,Sports,771.62,0,https://polymarket.com/market/2026-truist-championship-top10-austin-smotherman,1,claude-2026-07-10
100.0,2156244,Will Jhonattan Vegas finish in the Top 10 at the 2026 Truist Championship?,2026-05-10T21:33:07Z,Sports,1004.99,KXPGATOP10-TRC26-JVEG,Truist Championship: Will Jhonattan Vegas finish top 10?,Jhonattan Vegas,2026-05-10T23:20:26Z,Sports,2009.4,0,https://polymarket.com/market/2026-truist-championship-top10-jhonattan-vegas,1,claude-2026-07-10
100.0,2156246,Will Gary Woodland finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T04:01:40Z,Sports,1303.0,KXPGATOP10-TRC26-GWOO,Truist Championship: Will Gary Woodland finish top 10?,Gary Woodland,2026-05-10T23:20:27Z,Sports,8984.82,0,https://polymarket.com/market/2026-truist-championship-top10-gary-woodland,1,claude-2026-07-10
100.0,2156250,Will Webb Simpson finish in the Top 10 at the 2026 Truist Championship?,2026-05-11T03:22:07Z,Sports,1000.0,KXPGATOP10-TRC26-WES,Truist Championship: Will Webb Simpson finish top 10?,Webb Simpson,2026-05-10T23:20:28Z,Sports,50.0,0,https://polymarket.com/market/2026-truist-championship-top10-webb-simpson,1,claude-2026-07-10
100.0,2156259,Will Brian Campbell finish in the Top 20 at the 2026 Truist Championship?,2026-05-11T01:09:00Z,Sports,1022.173912,KXPGATOP20-TRC26-BCAM,Truist Championship: Will Brian Campbell finish top 20?,Brian Campbell,2026-05-10T23:20:30Z,Sports,7864.42,0,https://polymarket.com/market/2026-truist-championship-top20-brian-campbell,1,claude-2026-07-10
100.0,2156291,Will Min Woo Lee finish in the Top 20 at the 2026 Truist Championship?,2026-05-11T03:54:26Z,Sports,2745.0,KXPGATOP20-TRC26-MLEE,Truist Championship: Will Min Woo Lee finish top 20?,Min Woo Lee,2026-05-10T23:20:36Z,Sports,6510.25,0,https://polymarket.com/market/2026-truist-championship-top20-min-woo-lee,1,claude-2026-07-10
100.0,922771,Will Reform UK win the most seats in the 2026 Scottish Parliament election?,2026-05-09T01:22:58Z,Politics,131735.77277700024,KXSCOTPARLIAMENT-26MAY07-REF,Will Reform UK win the 2026 Scottish parliament election?,Reform UK,2026-05-10T01:05:23Z,Elections,4535.25,0,https://polymarket.com/market/will-reform-uk-win-the-most-seats-in-the-2026-scottish-parliament-election,br,claude-2026-07-10
100.0,922770,Will Scottish Liberal Democrats win the most seats in the 2026 Scottish Parliament election?,2026-05-09T01:27:00Z,Politics,131303.13140900014,KXSCOTPARLIAMENT-26MAY07-LIBDEM,Will the Liberal Democrats win the 2026 Scottish parliament election?,Liberal Democrats,2026-05-10T01:05:23Z,Elections,2722.64,0,https://polymarket.com/market/will-scottish-liberal-democrats-win-the-most-seats-in-the-2026-scottish-parliament-election,br,claude-2026-07-10
100.0,922767,Will Scottish Labour win the most seats in the 2026 Scottish Parliament election?,2026-05-09T01:25:03Z,Politics,78322.3069549999,KXSCOTPARLIAMENT-26MAY07-LAB,Will Labour win the 2026 Scottish parliament election?,Labour,2026-05-10T01:05:23Z,Elections,2852.17,0,https://polymarket.com/market/will-scottish-labour-win-the-most-seats-in-the-2026-scottish-parliament-election,br,claude-2026-07-10
100.0,922349,Will Reform UK win the most seats in the 2026 Welsh Senedd election?,2026-05-08T20:58:43Z,Politics,117703.52160299996,KXWALESPARLIAMENT-26MAY07-REF,Will Reform win the 2026 Senedd election?,Reform,2026-05-10T01:05:55Z,Elections,12438.34,0,https://polymarket.com/market/will-reform-uk-win-the-most-seats-in-the-2026-welsh-senedd-election,br,claude-2026-07-10
100.0,922347,Will Plaid Cymru win the most seats in the 2026 Welsh Senedd election?,2026-05-08T20:56:13Z,Politics,130552.84294499984,KXWALESPARLIAMENT-26MAY07-PCYM,Will Plaid Cymru win the 2026 Senedd election?,Plaid Cymru,2026-05-10T01:05:55Z,Elections,37190.45,0,https://polymarket.com/market/will-plaid-cymru-win-the-most-seats-in-the-2026-welsh-senedd-election,br,claude-2026-07-10
